"DATAFILE_AS_OF","REPORT_YEAR","REPORT_NUMBER","SUPPLEMENTAL_NUMBER","OPERATOR_ID","PARTA2NAMEOFCOMP","PARTA5COMMODITY","INTER_INTRA","STATE_NAME","PARTHON4LESS","PARTHON6","PARTHON8","PARTHON10","PARTHON12","PARTHON14","PARTHON16","PARTHON18","PARTHON20","PARTHON22","PARTHON24","PARTHON26","PARTHON28","PARTHON30","PARTHON32","PARTHON34","PARTHON36","PARTHON38","PARTHON40","PARTHON42","PARTHON44","PARTHON46","PARTHON48","PARTHON50","PARTHON52","PARTHON54","PARTHON56","PARTHON58OVER","PARTHONADDITIONAL","PARTHONTOTAL","PARTHOFF4LESS","PARTHOFF6","PARTHOFF8","PARTHOFF10","PARTHOFF12","PARTHOFF14","PARTHOFF16","PARTHOFF18","PARTHOFF20","PARTHOFF22","PARTHOFF24","PARTHOFF26","PARTHOFF28","PARTHOFF30","PARTHOFF32","PARTHOFF34","PARTHOFF36","PARTHOFF38","PARTHOFF40","PARTHOFF42","PARTHOFF44","PARTHOFF46","PARTHOFF48","PARTHOFF50","PARTHOFF52","PARTHOFF54","PARTHOFF56","PARTHOFF58OVER","PARTHOFFADDITIONAL","PARTHOFFTOTAL"
41089.4687037037,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","NEW JERSEY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","OHIO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","OREGON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ALABAMA",0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW JERSEY",0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110416,10439,32044,"BP USFO/LOGISTICS","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","OHIO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110442,10474,32051,"MARTIN OPERATING PARTNERSHIP, L.P.","HVL","INTRASTATE","TEXAS",118,79.585,13.81,0,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",212.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110446,10482,32052,"SABCO OPERATING COMPANY","HVL","INTRASTATE","TEXAS",,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",3.2
41089.4687037037,2010,20110405,10428,32062,"IMTT-PIPELINE","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","NEW JERSEY",0,0,0,0,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; ",5.04,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; ",2.19
41089.4687037037,2010,20110405,10428,32062,"IMTT-PIPELINE","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","NEW YORK",0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; ",2.72,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; ",0.37
41089.4687037037,2010,20110405,10428,32062,"IMTT-PIPELINE","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW JERSEY",0,0,0,0,7.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; ",7.72,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; ",2.6
41089.4687037037,2010,20110063,10064,32073,"AGAVE ENERGY COMPANY","HVL","INTRASTATE","NEW MEXICO",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; ",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110243,11007,32080,"CCPS TRANSPORTATION, LLC","Crude Oil","INTERSTATE","ILLINOIS",0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",167,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110243,11007,32080,"CCPS TRANSPORTATION, LLC","Crude Oil","INTERSTATE","KANSAS",0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110243,11007,32080,"CCPS TRANSPORTATION, LLC","Crude Oil","INTERSTATE","MISSOURI",0,0,0,0,0,0,0,0,0,84,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110243,11007,32080,"CCPS TRANSPORTATION, LLC","Crude Oil","INTERSTATE","OKLAHOMA",0,0,0,0,2,0,0,0,2,0,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110016,10016,32082,"ARC TERMINALS","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","OHIO",0,1.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",1.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110426,10451,32083,"DCOR, LLC","Crude Oil","INTERSTATE","CALIFORNIA",0,0,0,0.14,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0.51,0,0,0.04,6.05,21.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",27.55
41089.4687037037,2010,20110426,10451,32083,"DCOR, LLC","Crude Oil","INTERSTATE","OCS-Pacific",0,0,0,0.14,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0.51,0,0,0.04,6.05,21.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",27.55
41089.4687037037,2010,20110426,10451,32083,"DCOR, LLC","Crude Oil","INTRASTATE","CALIFORNIA",0.53,2.54,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",4.73,1.4,0,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",4.96
41089.4687037037,2010,20110426,10451,32083,"DCOR, LLC","Crude Oil","INTRASTATE","OCS-Pacific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0,0,1.81,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",4.8
41089.4687037037,2010,20110283,10495,32091,"WILLIAMS OIL GATHERING, LLC","Crude Oil","INTERSTATE","LOUISIANA",,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",,0,0,0,0,14,9,68,236,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",377
41089.4687037037,2010,20110096,10097,32094,"AUX SABLE LIQUID PRODUCTS","HVL","INTRASTATE","ILLINOIS",0,31.733,2.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",34.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110262,10327,32095,"LBC HOUSTON, L.P.","HVL","INTRASTATE","TEXAS",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; 0 - 0; ",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110312,10323,32095,"LBC HOUSTON, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110353,10365,32096,"WYNNEWOOD REFINERY COMPANY","Crude Oil","INTRASTATE","OKLAHOMA",0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110450,10491,32103,"CRIMSON PIPELINE L.P.","Crude Oil","INTRASTATE","CALIFORNIA",65.35,60.82,219.98,115.71,63.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",525.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110068,10069,32107,"CROSSTEX NGL PIPELINE, L.P.","HVL","INTRASTATE","TEXAS",0,33.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",33.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","COLORADO",0,0,0,0,0,96.41,172.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",268.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","ILLINOIS",0,0,30.47,112.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",142.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","INDIANA",0,0,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","IOWA",0,0,140.47,170.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",311.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","KANSAS",27.51,126.6,339.41,203.99,100.97,118.27,260.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",1177.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","MISSOURI",0,0,0,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","MONTANA",9.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",9.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","NEBRASKA",0,0,78.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","NORTH DAKOTA",2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","OKLAHOMA",55.13,217.12,377.47,40.82,282.86,16.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",989.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","TEXAS",96.54,111.12,189.86,171.46,359.46,0,354.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",1282.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTERSTATE","WYOMING",0,0,0,0,0,209.98,177.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",387.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","COLORADO",4.14,24.77,39.23,33.85,23.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",125.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","ILLINOIS",0.48,23.22,38.23,27.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",89.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","INDIANA",0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","IOWA",0,35.72,1.82,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",38.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","KANSAS",106.79,352.24,272.46,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",732.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","NEBRASKA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","OKLAHOMA",515.79,757,366.74,63.66,38.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",1741.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","TEXAS",63.83,48.07,19.06,0,9.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",140.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110376,10487,32109,"ONEOK NGL PIPELINE LP","HVL","INTRASTATE","WYOMING",0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","IOWA",0,0,133.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",133.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","KANSAS",0,0,132.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",132.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","NEBRASKA",0,0,88.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",88.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","IOWA",0,0,13.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",13.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","KANSAS",0,0,41.21,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",41.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
41089.4687037037,2010,20110389,10408,32109,"ONEOK NGL PIPELINE LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEBRASKA",0,25.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",25.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ;  - ; ",
